"UserName","Name","DNSHostName","Enabled","IPv4Address","Operating System","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 30 days)","Delegation Type","Delegation Protocol","Delegation Services","Primary Group ID","SID","SIDHistory","Description","ms-ds-CreatorSid","Last Logon Date","Password LastSet","UserAccountControl","whenCreated","whenChanged","Distinguished Name"
"LVTB14G2-2044$","LVTB14G2-2044","LVTB14G2-2044.solomonedwards.com","True","10.32.254.205","Windows 10 Pro 10.0 (19042)","1150","1150","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36212","","","","9/15/2022 11:27:48 AM","9/15/2022 11:27:48 AM","4096","9/15/2022 3:27:48 PM","9/15/2022 4:32:59 PM","CN=LVTB14G2-2044,CN=Computers,DC=solomonedwards,DC=com"
"PHLEXGW0Z$","PHLEXGW0Z","phlexgw0z.solomonedwards.com","True",,"Windows Server 2003 Service Pack 2 5.2 (3790)","4663","5644","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11473","","","","2/1/2013 2:19:37 PM","5/27/2010 12:01:44 PM","4096","5/27/2010 4:01:44 PM","5/13/2021 2:40:14 PM","CN=PHLEXGW0Z,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-EDGEG3E4$","PHL-L-EDGEG3E4","PHL-L-EDGEG3E4.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4110","4121","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18390","","","","8/8/2014 8:43:11 AM","7/28/2014 11:11:17 AM","4096","7/28/2014 3:11:17 PM","5/13/2021 2:40:18 PM","CN=PHL-L-EDGEG3E4,CN=Computers,DC=solomonedwards,DC=com"
"PHLH-L-E520NREN$","PHLH-L-E520NREN","PHLH-L-E520NREN.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3610","3625","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-17957","","","","12/21/2015 8:53:40 AM","12/6/2015 1:41:24 PM","4096","10/3/2013 7:18:29 PM","5/13/2021 2:40:23 PM","CN=PHLH-L-E520NREN,CN=Computers,DC=solomonedwards,DC=com"
"VXP1085$","VXP1085","VXP1085.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4642","4642","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-16537","","","","2/22/2013 11:34:59 AM","2/22/2013 11:34:56 AM","4096","2/22/2013 4:34:55 PM","5/13/2021 2:40:18 PM","CN=VXP1085,CN=Computers,DC=solomonedwards,DC=com"
"PHLH-L-TOSH526H$","PHLH-L-TOSH526H","PHLH-L-TOSH526H.solomonedwards.com","False",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3001","3001","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24272","","","","8/21/2017 10:24:04 AM","8/21/2017 10:24:01 AM","4098","3/31/2016 8:32:12 PM","5/13/2021 2:40:26 PM","CN=PHLH-L-TOSH526H,CN=Computers,DC=solomonedwards,DC=com"
"LVTB14G2-002512$","LVTB14G2-002512","LVTB14G2-002512.solomonedwards.com","True",,"Windows 10 Pro 10.0 (19042)","1010","1150","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-39898","","","","2/2/2023 12:57:56 PM","9/15/2022 12:56:16 PM","4096","9/15/2022 4:56:16 PM","2/2/2023 5:57:56 PM","CN=LVTB14G2-002512,CN=Computers,DC=solomonedwards,DC=com"
"PHLATS02$","PHLATS02","phlats02.solomonedwards.com","True",,"Windows Server 2003 Service Pack 2 5.2 (3790)","69","79","False","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8092","","","","8/31/2025 12:33:21 PM","8/21/2025 12:02:59 PM","4096","1/22/2008 2:37:17 PM","8/31/2025 4:33:21 PM","CN=PHLATS02,OU=SEG Servers,DC=solomonedwards,DC=com"
"PHLA-L-EDGENETF$","PHLA-L-EDGENETF","PHLA-L-EDGENETF.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4247","4267","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14382","","","","3/24/2014 4:33:41 PM","3/4/2014 2:32:12 PM","4096","4/4/2012 1:03:27 PM","5/13/2021 2:40:19 PM","CN=PHLA-L-EDGENETF,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-P440437H$","PHL-L-P440437H","PHL-L-P440437H.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18362)","1930","2067","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27756","","","","7/27/2020 11:06:55 AM","3/12/2020 8:17:21 AM","4096","9/27/2017 7:14:04 PM","5/13/2021 2:40:33 PM","CN=PHL-L-P440437H,CN=Computers,DC=solomonedwards,DC=com"
"EB840G1-1539$","EB840G1-1539","EB840G1-1539.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17763)","2486","2486","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30117","","","","1/18/2019 2:47:28 PM","1/18/2019 2:47:26 PM","4096","1/18/2019 7:47:26 PM","5/13/2021 2:40:28 PM","CN=EB840G1-1539,CN=Computers,DC=solomonedwards,DC=com"
"6420-JPOTTS$","6420-JPOTTS","6420-JPOTTS.solomonedwards.com","True","192.168.8.106","Windows 7 Ultimate Service Pack 1 6.1 (7601)","3609","3609","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18566","","","","12/22/2015 12:07:01 PM","12/22/2015 12:07:00 PM","4096","6/8/2015 4:59:29 PM","5/13/2021 2:40:23 PM","CN=6420-JPOTTS,CN=Computers,DC=solomonedwards,DC=com"
"SFOCONS-PC$","SFOCONS-PC","SFOCONS-PC.solomonedwards.com","True","192.168.8.18","Windows 7 Professional Service Pack 1 6.1 (7601)","3609","3629","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-23959","","","","12/22/2015 3:37:16 PM","12/2/2015 2:51:08 PM","4096","2/19/2015 11:10:29 PM","5/13/2021 2:40:23 PM","CN=SFOCONS-PC,CN=Computers,DC=solomonedwards,DC=com"
"SFO-L-EB8401557$","SFO-L-EB8401557","SFO-L-EB8401557.solomonedwards.com","True","192.168.8.91","Windows 7 Professional Service Pack 1 6.1 (7601)","3607","3628","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18574","","","","12/24/2015 5:59:44 PM","12/3/2015 2:57:29 PM","4096","11/2/2015 9:29:58 PM","5/13/2021 2:40:23 PM","CN=SFO-L-EB8401557,CN=Computers,DC=solomonedwards,DC=com"
"PHLAPP01$","PHLAPP01","PHLAPP01.solomonedwards.com","True",,"Windows Server 2012 Standard 6.2 (9200)","3780","3788","True","True","Constrained","Any","mssqlsvc/phlats02:original,mssqlsvc/phlats02.solomonedwards.com:original","515","S-1-5-21-1191714633-765097213-697575874-16543","","","","7/3/2015 11:09:12 PM","6/26/2015 3:00:40 AM","16781312","2/27/2013 6:29:17 PM","5/13/2021 2:40:18 PM","CN=PHLAPP01,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-4440040V$","PHLC-L-4440040V","PHLC-L-4440040V.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4415","4415","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-16211","","","","10/7/2013 4:12:18 PM","10/7/2013 4:27:07 PM","4096","12/3/2012 4:09:17 PM","5/13/2021 2:40:19 PM","CN=PHLC-L-4440040V,CN=Computers,DC=solomonedwards,DC=com"
"EB840G1-1579$","EB840G1-1579","EB840G1-1579.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17763)","2483","2482","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-31477","","","","1/21/2019 1:32:48 PM","1/22/2019 1:48:21 PM","4096","7/24/2018 3:21:40 PM","5/13/2021 2:40:28 PM","CN=EB840G1-1579,CN=Computers,DC=solomonedwards,DC=com"
"PHLM-L-73001L53$","PHLM-L-73001L53","PHLM-L-73001L53.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5588","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8118","","","","2/1/2013 2:18:03 PM","7/22/2010 8:23:29 AM","4096","3/19/2008 3:01:09 PM","5/13/2021 2:39:43 PM","CN=PHLM-L-73001L53,CN=Computers,DC=solomonedwards,DC=com"
"LVTB14G2-002513$","LVTB14G2-002513","LVTB14G2-002513.solomonedwards.com","True",,"Windows 10 Pro 10.0 (19043)","1059","1059","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36219","","","","12/15/2022 2:31:45 PM","12/15/2022 2:46:04 PM","4096","9/21/2022 5:56:44 PM","12/15/2022 7:46:24 PM","CN=LVTB14G2-002513,CN=Computers,DC=solomonedwards,DC=com"
"CHI-L-444029XB$","CHI-L-444029XB","CHI-L-444029XB.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3601","3600","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22838","","","","12/30/2015 2:15:18 PM","12/31/2015 10:38:17 AM","4096","11/7/2014 1:57:50 PM","5/13/2021 2:40:23 PM","CN=CHI-L-444029XB,CN=Computers,DC=solomonedwards,DC=com"
"PHLE-MAC-ED$","PHLE-MAC-ED","phle-mac-ed.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","6297","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8280","","","","2/1/2013 2:19:40 PM","8/12/2008 10:09:13 AM","4096","8/12/2008 2:09:13 PM","5/13/2021 2:40:14 PM","CN=PHLE-MAC-ED,CN=Computers,DC=solomonedwards,DC=com"
"PHIL$","PHIL","Phil.solomonedwards.com","True",,"Windows 10 Pro 10.0 (15063)","3001","3005","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18540","","","","8/21/2017 4:05:29 PM","8/17/2017 1:26:25 PM","4128","2/19/2015 1:32:42 AM","5/13/2021 2:40:26 PM","CN=PHIL,OU=Workstations,OU=_Migration from Msquared to SolomonEdwards,DC=solomonedwards,DC=com"
"HOUC-L-8460B7QZ$","HOUC-L-8460B7QZ","HOUC-L-8460B7QZ.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4110","4110","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22693","","","","8/8/2014 3:57:09 PM","8/8/2014 3:55:01 PM","4096","8/8/2014 7:55:01 PM","5/13/2021 2:40:18 PM","CN=HOUC-L-8460B7QZ,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002199$","PB440G5-002199","PB440G5-002199.solomonedwards.com","True",,"Windows 10 Pro 10.0 (19045)","9","36","False","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30123","","","","10/30/2025 9:34:28 AM","10/3/2025 10:53:36 AM","4096","2/15/2019 3:23:02 PM","10/30/2025 1:34:28 PM","CN=PB440G5-002199,CN=Computers,DC=solomonedwards,DC=com"
"LVTB14G2-002024$","LVTB14G2-002024","LVTB14G2-002024.solomonedwards.com","True","192.168.86.32","Windows 10 Pro 10.0 (19043)","1136","1136","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-39917","","","","9/29/2022 2:13:15 PM","9/29/2022 2:13:09 PM","4096","9/29/2022 6:13:09 PM","9/29/2022 6:30:19 PM","CN=LVTB14G2-002024,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002116$","PB440G5-002116","PB440G5-002116.solomonedwards.com","True","10.32.124.202","Windows 10 Pro 10.0 (19042)","1332","1332","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27782","","","","3/17/2022 2:08:32 PM","3/17/2022 2:19:02 PM","4096","11/27/2017 5:58:26 PM","3/23/2022 1:01:39 PM","CN=PB440G5-002116,CN=Computers,DC=solomonedwards,DC=com"
"LVTB14G2-002514$","LVTB14G2-002514","LVTB14G2-002514.solomonedwards.com","True","10.32.254.206","Windows 10 Pro 10.0 (19042)","1135","1135","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-39918","","","","9/30/2022 12:43:13 PM","9/30/2022 12:43:07 PM","4096","9/30/2022 4:43:07 PM","9/30/2022 5:00:36 PM","CN=LVTB14G2-002514,CN=Computers,DC=solomonedwards,DC=com"
"LS340-2049$","LS340-2049","LS340-2049.solomonedwards.com","True","192.168.12.155","Windows 10 Pro for Workstations 10.0 (19042)","1115","1132","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36232","","","","10/20/2022 3:02:23 PM","10/3/2022 12:34:02 PM","4096","10/3/2022 4:34:02 PM","10/20/2022 7:04:14 PM","CN=LS340-2049,CN=Computers,DC=solomonedwards,DC=com"
"LVTB14G2-2346$","LVTB14G2-2346","LVTB14G2-2346.solomonedwards.com","True","10.32.254.206","Windows 11 Pro for Workstations 10.0 (22621)","1101","1101","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36237","","","","11/3/2022 10:59:34 AM","11/3/2022 11:00:10 AM","4096","10/4/2022 1:14:19 AM","11/3/2022 3:00:27 PM","CN=LVTB14G2-2346,CN=Computers,DC=solomonedwards,DC=com"
"PB450G5-2122$","PB450G5-2122","PB450G5-2122.solomonedwards.com","True","10.32.254.204","Windows 11 Pro 10.0 (22000)","1130","1130","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36242","","","","10/4/2022 9:10:02 PM","10/4/2022 9:09:55 PM","4096","10/5/2022 1:09:55 AM","10/14/2022 5:39:33 PM","CN=PB450G5-2122,CN=Computers,DC=solomonedwards,DC=com"
"LVTP14G2-002420$","LVTP14G2-002420","LVTP14G2-002420.solomonedwards.com","True","192.168.86.32","Windows 10 Pro 10.0 (19044)","1129","1129","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-39921","","","","10/6/2022 11:07:40 AM","10/6/2022 11:07:33 AM","4096","10/6/2022 3:07:33 PM","10/6/2022 3:44:10 PM","CN=LVTP14G2-002420,CN=Computers,DC=solomonedwards,DC=com"
"LVTB14G2-002515$","LVTB14G2-002515","LVTB14G2-002515.solomonedwards.com","True",,"Windows 10 Pro 10.0 (19045)","1055","1055","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-39928","","","","12/19/2022 3:35:18 PM","12/19/2022 3:43:51 PM","4096","10/7/2022 2:48:34 PM","12/19/2022 8:44:00 PM","CN=LVTB14G2-002515,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-EDGEHZFD$","PHLC-L-EDGEHZFD","PHLC-L-EDGEHZFD.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4107","4118","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21398","","","","8/11/2014 10:58:11 AM","7/31/2014 6:17:00 PM","4096","7/31/2014 10:17:00 PM","5/13/2021 2:40:18 PM","CN=PHLC-L-EDGEHZFD,CN=Computers,DC=solomonedwards,DC=com"
"TLOCKE-E520$","TLOCKE-E520","TLOCKE-E520.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4891","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-13533","","","","2/1/2013 2:15:43 PM","6/18/2012 9:42:12 AM","4096","10/5/2011 9:41:44 PM","5/13/2021 2:40:19 PM","CN=TLOCKE-E520,CN=Computers,DC=solomonedwards,DC=com"
"DESKTOP-K0L5MG2$","DESKTOP-K0L5MG2","DESKTOP-K0L5MG2.solomonedwards.com","False",,"Windows 10 Pro 10.0 (17763)","2481","2502","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18604","","","","1/23/2019 2:03:44 PM","1/2/2019 6:44:23 PM","4098","1/2/2019 11:44:23 PM","5/13/2021 2:40:28 PM","CN=DESKTOP-K0L5MG2,CN=Computers,DC=solomonedwards,DC=com"
"DESKTOP-D5EGSMN$","DESKTOP-D5EGSMN","DESKTOP-D5EGSMN.solomonedwards.com","True",,"Windows 10 Pro 10.0 (10586)","3595","3595","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24181","","","","1/5/2016 12:54:43 PM","1/5/2016 1:17:33 PM","4096","1/5/2016 5:54:43 PM","5/13/2021 2:40:23 PM","CN=DESKTOP-D5EGSMN,CN=Computers,DC=solomonedwards,DC=com"
"EB840G5-002178$","EB840G5-002178","EB840G5-002178.solomonedwards.com","True",,"Windows 10 Pro 10.0 (19045)","809","835","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-31538","","","","8/22/2023 11:05:52 AM","7/27/2023 12:36:32 PM","4096","10/1/2018 3:30:57 PM","8/22/2023 3:05:52 PM","CN=EB840G5-002178,CN=Computers,DC=solomonedwards,DC=com"
"PHLM-L-87103VBN$","PHLM-L-87103VBN","PHLM-L-87103VBN.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4657","4670","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8162","","","","2/7/2013 9:45:12 AM","1/25/2013 2:58:57 PM","4096","5/9/2008 4:07:00 PM","5/13/2021 2:39:43 PM","CN=PHLM-L-87103VBN,CN=Computers,DC=solomonedwards,DC=com"
"PHLE-L-TECR520H$","PHLE-L-TECR520H","phle-l-tecr520h.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5672","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-7955","","","","2/1/2013 2:19:40 PM","4/29/2010 11:35:20 AM","4096","3/8/2007 8:33:26 PM","5/13/2021 2:40:14 PM","CN=PHLE-L-TECR520H,CN=Computers,DC=solomonedwards,DC=com"
"CHI-L-84096NV$","CHI-L-84096NV","CHI-L-84096NV.solomonedwards.com","True",,"Windows 10 Pro 10.0 (14393)","3000","3043","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27709","","","","8/22/2017 3:52:51 PM","7/10/2017 2:46:33 PM","4096","7/10/2017 6:46:33 PM","5/13/2021 2:40:26 PM","CN=CHI-L-84096NV,CN=Computers,DC=solomonedwards,DC=com"
"VIRTUALXP-52160$","VIRTUALXP-52160","VirtualXP-52160.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4631","4631","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15800","","","","3/5/2013 12:15:40 PM","3/5/2013 12:15:36 PM","4096","3/5/2013 5:15:36 PM","5/13/2021 2:40:18 PM","CN=VIRTUALXP-52160,CN=Computers,DC=solomonedwards,DC=com"
"PB440G4-2073$","PB440G4-2073","PB440G4-2073.solomonedwards.com","True","192.168.1.196","Windows 10 Pro 10.0 (18362)","1921","1921","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30258","","","","8/5/2020 2:54:33 PM","8/5/2020 2:55:18 PM","4096","9/10/2019 6:48:52 PM","5/13/2021 2:40:33 PM","CN=PB440G4-2073,CN=Computers,DC=solomonedwards,DC=com"
"PB440G4-002113$","PB440G4-002113","PB440G4-002113.solomonedwards.com","True","10.32.254.204","Windows 10 Pro 10.0 (19043)","1199","1199","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-29943","","","","7/28/2022 12:34:27 PM","7/28/2022 12:34:32 PM","4096","11/20/2017 8:08:04 PM","7/28/2022 4:35:02 PM","CN=PB440G4-002113,CN=Computers,DC=solomonedwards,DC=com"
"PB450G6-002251$","PB450G6-002251","PB450G6-002251.solomonedwards.com","True","192.168.1.167","Windows 10 Pro 10.0 (18362)","1915","1915","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30283","","","","8/11/2020 1:46:13 PM","8/11/2020 1:55:23 PM","4096","9/20/2019 1:14:07 PM","5/13/2021 2:40:33 PM","CN=PB450G6-002251,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-840G1B1TQ$","PHL-L-840G1B1TQ","phl-l-840G1B1TQ.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4098","4098","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22718","","","","8/20/2014 8:37:26 AM","8/20/2014 9:09:50 AM","4096","8/20/2014 12:32:57 PM","5/13/2021 2:40:18 PM","CN=PHL-L-840G1B1TQ,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-44402B2X$","PHL-L-44402B2X","PHL-L-44402B2X.solomonedwards.com","True",,"Windows 10 Pro 10.0 (15063)","2477","2488","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22765","","","","1/27/2019 4:00:59 AM","1/16/2019 11:48:47 AM","4096","9/25/2014 1:46:52 PM","5/13/2021 2:40:28 PM","CN=PHL-L-44402B2X,CN=Computers,DC=solomonedwards,DC=com"
"PHLDSS01$","PHLDSS01","phldss01.solomonedwards.com","True",,"Windows Server 2003 Service Pack 1 5.2 (3790)","4663","6527","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8061","","","","2/1/2013 2:19:41 PM","12/26/2007 5:39:26 PM","4096","11/26/2007 6:39:26 PM","5/13/2021 2:40:14 PM","CN=PHLDSS01,OU=SEG Servers,DC=solomonedwards,DC=com"
"PHLC-L-44400XCF$","PHLC-L-44400XCF","PHLC-L-44400XCF.solomonedwards.com","True",,"Windows 10 Pro 10.0 (15063)","2998","2998","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21768","","","","8/24/2017 12:34:21 PM","8/24/2017 12:34:20 PM","4096","5/11/2015 3:59:07 PM","5/13/2021 2:40:26 PM","CN=PHLC-L-44400XCF,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-T420EV3F$","PHL-L-T420EV3F","PHL-L-T420EV3F.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3589","3589","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14252","","","","1/11/2016 10:07:44 AM","1/11/2016 10:21:54 AM","4096","2/2/2012 1:09:37 PM","5/13/2021 2:40:23 PM","CN=PHL-L-T420EV3F,CN=Computers,DC=solomonedwards,DC=com"
"ATLC-L-64926572$","ATLC-L-64926572","ATLC-L-64926572.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4629","4629","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15739","","","","3/7/2013 11:04:15 AM","3/7/2013 11:18:43 AM","4096","1/28/2013 3:09:28 PM","5/13/2021 2:40:18 PM","CN=ATLC-L-64926572,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002162$","PB440G5-002162","PB440G5-002162.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18363)","1906","1906","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-28404","","","","8/20/2020 12:17:22 AM","8/20/2020 12:25:40 AM","4096","7/10/2018 7:46:10 PM","5/13/2021 2:40:33 PM","CN=PB440G5-002162,CN=Computers,DC=solomonedwards,DC=com"
"NJP-L-73001LFQ$","NJP-L-73001LFQ","NJP-L-73001LFQ.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","6038","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8207","","","","2/1/2013 2:22:46 PM","4/28/2009 3:37:21 PM","4096","6/20/2008 2:17:38 PM","5/13/2021 2:39:43 PM","CN=NJP-L-73001LFQ,CN=Computers,DC=solomonedwards,DC=com"
"SURFPRO8-2530$","SURFPRO8-2530","SurfPro8-2530.solomonedwards.com","True",,"Windows 11 Pro 10.0 (22621)","774","787","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-39930","","","","9/26/2023 9:32:02 AM","9/13/2023 9:54:57 AM","4096","10/7/2022 11:39:17 PM","9/26/2023 1:32:02 PM","CN=SURFPRO8-2530,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-22001000Y$","PHL-L-22001000Y","PHL-L-22001000Y.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","4872","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11476","","","","2/1/2013 2:19:14 PM","7/7/2012 4:56:46 PM","4096","5/28/2010 2:09:57 PM","5/13/2021 2:40:19 PM","CN=PHL-L-22001000Y,CN=Computers,DC=solomonedwards,DC=com"
"SOLOMON-SPFE02$","SOLOMON-SPFE02","SOLOMON-SPFE02.solomonedwards.com","True","10.32.124.30","Windows Server 2012 Standard 6.2 (9200)","2998","3012","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24410","","","","8/24/2017 4:41:30 PM","8/10/2017 2:56:31 AM","4096","10/30/2014 9:13:29 PM","5/13/2021 2:40:26 PM","CN=SOLOMON-SPFE02,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-64923735$","PHL-L-64923735","PHL-L-64923735.solomonedwards.com","True","192.168.20.86","Windows 7 Professional Service Pack 1 6.1 (7601)","4098","4098","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15540","","","","8/20/2014 10:07:54 AM","8/20/2014 10:19:45 AM","4096","12/4/2012 3:27:20 PM","5/13/2021 2:40:18 PM","CN=PHL-L-64923735,CN=Computers,DC=solomonedwards,DC=com"
"PB440G7-002356$","PB440G7-002356","PB440G7-002356.solomonedwards.com","True","192.168.12.157","Windows 10 Pro 10.0 (19041)","1615","1615","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36929","","","","6/7/2021 11:45:57 AM","6/7/2021 11:50:41 AM","4096","8/24/2020 7:20:49 AM","6/7/2021 3:51:31 PM","CN=PB440G7-002356,CN=Computers,DC=solomonedwards,DC=com"
"LVTP14G2-002428$","LVTP14G2-002428","LVTP14G2-002428.solomonedwards.com","True","10.32.254.200","Windows 10 Pro 10.0 (19045)","859","872","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-36257","","","","7/3/2023 6:14:38 PM","6/19/2023 7:58:13 PM","4096","10/13/2022 6:45:06 PM","7/3/2023 10:14:56 PM","CN=LVTP14G2-002428,CN=Computers,DC=solomonedwards,DC=com"
"SOLOMON-SPFE03$","SOLOMON-SPFE03","SOLOMON-SPFE03.solomonedwards.com","True","10.32.124.15","Windows Server 2012 Standard 6.2 (9200)","2996","3006","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24473","","","","8/25/2017 10:07:19 PM","8/15/2017 7:39:10 PM","4096","2/13/2015 1:34:36 AM","5/13/2021 2:40:26 PM","CN=SOLOMON-SPFE03,CN=Computers,DC=solomonedwards,DC=com"
